Llave,Llave2,Nombre_linea,Fecha_aprobacion,Antiguedad_meses,Nombre_fondo,Valor_financiacion,Cuotas,Tipo_interes,Cuotas_vencidas,Cuotas_por_vencer,Y_continua,Y_categorica
100199170_202531,100199170_202531_62266,ESTUDIA YA-ROMBO 2.0,2024-12-05,11,BOGOTA,1794830,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100170940_202417,100170940_202417_59200,ESTUDIA YA-ROMBO 2.0,2024-10-20,12,CONVENIO SENA BOGOTA,1844840,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100196281_202435,100196281_202435_60128,ESTUDIA YA-ROMBO 2.0,2024-10-15,12,CONVENIO SENA NACIONAL,1686762,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100102730_202417,100102730_202417_62045,ESTUDIA YA-ROMBO 2.0,2024-11-20,11,CONVENIO SENA NACIONAL,2120322,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100198408_202531,100198408_202531_62079,ESTUDIA YA-ROMBO 2.0,2024-12-05,11,BOGOTA,1967070,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100183945_202510,100183945_202510_64674,LINEA CRÉDITO CUOTA FIJO,2024-12-20,10,BOGOTA,3563285,12,Anualidad Vencida,1,3,0.11,Bajo
100178148_202511,100178148_202511_64565,LINEA CRÉDITO CUOTA FIJO,2024-12-20,10,CONVENIO SENA NACIONAL,2014432,4,Anualidad Vencida,0,0,0.0,Bajo
100198432_202455,100198432_202455_63453,LINEA CRÉDITO CUOTA FIJO,2024-12-20,10,CONVENIO EDUCITY - DAVID MANUEL POSADA ORTIZ,3598333,4,Anualidad Vencida,0,0,0.0,Bajo
100172921_202510,100172921_202510_64029,LINEA CRÉDITO CUOTA FIJO,2024-12-20,10,BOGOTA,1999370,6,Anualidad Vencida,0,0,0.0,Bajo
100201102_202511,100201102_202511_62942,ESTUDIA YA-ROMBO 2.0,2024-12-20,10,BOGOTA,1722619,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100200404_202531,100200404_202531_65010,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CONVENIO SENA NACIONAL,1644102,6,Anualidad Vencida,0,0,0.0,Bajo
100199743_202551,100199743_202551_62823,ESTUDIA YA-ROMBO 2.0,2024-12-05,11,CONVENIO INNOVACIÓN EDUCATIVA ONLINE SAS,3598333,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100113855_202504,100113855_202504_63443,LINEA CRÉDITO CUOTA FIJO,2025-01-05,10,BOGOTA,2289849,12,Anualidad Vencida,0,0,0.0,Bajo
100199774_202551,100199774_202551_62895,ESTUDIA YA-ROMBO 2.0,2024-12-05,11,CONVENIO INNOVACIÓN EDUCATIVA ONLINE SAS,3598333,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100185286_202541,100185286_202541_65080,LINEA CRÉDITO CUOTA FIJO,2025-01-05,10,BOGOTA,3805416,6,Anualidad Vencida,0,0,0.0,Bajo
100178506_202531,100178506_202531_65346,LINEA CRÉDITO CUOTA FIJO,2025-01-15,9,CONVENIO SENA BOGOTA,2021368,6,Anualidad Vencida,0,0,0.0,Bajo
100203241_202510,100203241_202510_64999,LINEA CRÉDITO CUOTA FIJO,2025-01-15,9,BOGOTA,4223096,6,Anualidad Vencida,0,0,0.0,Bajo
100094428_202510,100094428_202510_63054,LINEA CRÉDITO CUOTA FIJO,2024-12-15,10,CONVENIO SENA NACIONAL,2338754,6,Anualidad Vencida,0,0,0.0,Bajo
100161172_202541,100161172_202541_65163,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CONVENIO ETHOS FUNDACIÓN,4128229,12,Anualidad Vencida,1,4,0.12,Bajo
100203624_202531,100203624_202531_64940,LINEA CRÉDITO CUOTA FIJO,2025-01-05,10,BOGOTA,2155556,6,Anualidad Vencida,0,0,0.0,Bajo
100178116_202531,100178116_202531_65277,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CONVENIO CONSTRUYENDO FUTURO - CONSFUTUR S.A.S,1761608,6,Anualidad Vencida,0,0,0.0,Bajo
100179001_202531,100179001_202531_65065,LINEA CRÉDITO CUOTA FIJO,2025-01-05,10,CONVENIO SENA NACIONAL,1830424,4,Anualidad Vencida,0,0,0.0,Bajo
100060793_202408,100060793_202408_62511,ESTUDIA YA-ROMBO 2.0,2024-12-05,11,BOGOTA,2286659,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100181647_202531,100181647_202531_63460,LINEA CRÉDITO CUOTA FIJO,2024-12-20,10,BOGOTA,1911788,4,Anualidad Vencida,0,0,0.0,Bajo
100193062_202551,100193062_202551_64397,LINEA CRÉDITO CUOTA FIJO,2024-12-20,10,CONVENIO EDUCITY - DAVID MANUEL POSADA ORTIZ,4052719,6,Anualidad Vencida,0,0,0.0,Bajo
100203075_202541,100203075_202541_64395,LINEA CRÉDITO CUOTA FIJO,2025-01-15,9,BOGOTA,5229695,6,Anualidad Vencida,0,0,0.0,Bajo
100203564_202531,100203564_202531_65362,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,BOGOTA,1720119,12,Anualidad Vencida,0,0,0.0,Bajo
100188180_202445,100188180_202445_62267,ESTUDIA YA-ROMBO 2.0,2024-11-20,11,BOGOTA,1974975,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100116778_202510,100116778_202510_63823,LINEA CRÉDITO CUOTA FIJO,2025-01-05,10,BOGOTA,3368449,6,Anualidad Vencida,0,0,0.0,Bajo
100136005_202531,100136005_202531_63134,LINEA CRÉDITO CUOTA FIJO,2024-12-05,11,CONVENIO SENA NACIONAL,2762227,12,Anualidad Vencida,0,0,0.0,Bajo
100180396_202511,100180396_202511_65718,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CONVENIO SENA NACIONAL,2065032,12,Anualidad Vencida,2,4,0.25,Medio
100199767_202531,100199767_202531_63216,LINEA CRÉDITO CUOTA FIJO,2024-12-20,10,CONVENIO SENA BOGOTA,1688089,4,Anualidad Vencida,0,0,0.0,Bajo
100188227_202541,100188227_202541_64492,LINEA CRÉDITO CUOTA FIJO,2024-12-20,10,BOGOTA,5668735,6,Anualidad Vencida,0,0,0.0,Bajo
100203500_202531,100203500_202531_64777,LINEA CRÉDITO CUOTA FIJO,2025-01-15,9,CONVENIO SENA NACIONAL,2055203,6,Anualidad Vencida,0,0,0.0,Bajo
100201650_202551,100201650_202551_63827,LINEA CRÉDITO CUOTA FIJO,2024-12-15,10,CONVENIO PROFIN,3598333,4,Anualidad Vencida,0,0,0.0,Bajo
100202103_202551,100202103_202551_63682,LINEA CRÉDITO CUOTA FIJO,2025-01-05,10,CONVENIO INNOVACIÓN EDUCATIVA ONLINE SAS,3598333,6,Anualidad Vencida,0,0,0.0,Bajo
100184918_202531,100184918_202531_63131,LINEA CRÉDITO CUOTA FIJO,2024-12-15,10,BOGOTA,1956265,12,Anualidad Vencida,2,3,0.22,Medio
100099608_202510,100099608_202510_63537,LINEA CRÉDITO CUOTA FIJO,2025-01-05,10,BOGOTA,5525964,6,Anualidad Vencida,0,0,0.0,Bajo
100180088_202511,100180088_202511_63291,LINEA CRÉDITO CUOTA FIJO,2024-12-15,10,CONVENIO SENA NACIONAL,1883309,6,Anualidad Vencida,4,0,0.67,Alto
100128811_202531,100128811_202531_64415,LINEA CRÉDITO CUOTA FIJO,2024-12-20,10,CONVENIO SENA BOGOTA,2394501,4,Anualidad Vencida,0,0,0.0,Bajo
100204120_202511,100204120_202511_65610,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,BOGOTA,1809451,4,Anualidad Vencida,0,0,0.0,Bajo
100158105_202531,100158105_202531_65096,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CONVENIO SENA NACIONAL,2076015,6,Anualidad Vencida,0,0,0.0,Bajo
100189333_202510,100189333_202510_65577,LINEA CRÉDITO CUOTA FIJO,2025-01-05,10,BOGOTA,2512413,6,Anualidad Vencida,0,0,0.0,Bajo
100203517_202531,100203517_202531_65064,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CONVENIO SENA NACIONAL,1753521,6,Anualidad Vencida,0,0,0.0,Bajo
100170255_202531,100170255_202531_64752,LINEA CRÉDITO CUOTA FIJO,2025-01-05,10,BOGOTA,1688848,6,Anualidad Vencida,0,0,0.0,Bajo
100203959_202511,100203959_202511_65161,LINEA CRÉDITO CUOTA FIJO,2025-01-15,9,BOGOTA,1809451,4,Anualidad Vencida,0,0,0.0,Bajo
100200243_202551,100200243_202551_63404,LINEA CRÉDITO CUOTA FIJO,2024-12-20,10,BOGOTA,3598333,4,Anualidad Vencida,0,0,0.0,Bajo
100201174_202531,100201174_202531_63706,LINEA CRÉDITO CUOTA FIJO,2024-12-15,10,CONVENIO SENA NACIONAL,1757175,4,Anualidad Vencida,0,0,0.0,Bajo
100199213_202510,100199213_202510_62874,ESTUDIA YA-ROMBO 2.0,2024-12-15,10,BOGOTA,2285010,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100145038_202531,100145038_202531_63986,LINEA CRÉDITO CUOTA FIJO,2024-12-15,10,CONVENIO SENA NACIONAL,1968317,6,Anualidad Vencida,0,0,0.0,Bajo
100140619_202504,100140619_202504_64072,LINEA CRÉDITO CUOTA FIJO,2025-01-05,10,BOGOTA,2289849,6,Anualidad Vencida,0,0,0.0,Bajo
100151141_202531,100151141_202531_64070,LINEA CRÉDITO CUOTA FIJO,2024-12-20,10,CONVENIO SENA BOGOTA,1927341,6,Anualidad Vencida,0,0,0.0,Bajo
100189431_202531,100189431_202531_64775,LINEA CRÉDITO CUOTA FIJO,2025-01-05,10,BOGOTA,2425509,6,Anualidad Vencida,0,0,0.0,Bajo
100202313_202551,100202313_202551_63773,LINEA CRÉDITO CUOTA FIJO,2025-01-05,10,BOGOTA,3598333,4,Anualidad Vencida,0,0,0.0,Bajo
100202318_202511,100202318_202511_63876,LINEA CRÉDITO CUOTA FIJO,2024-12-20,10,CONVENIO SENA BOGOTA,1837856,6,Anualidad Vencida,0,0,0.0,Bajo
100184238_202541,100184238_202541_64133,LINEA CRÉDITO CUOTA FIJO,2024-12-15,10,BOGOTA,4078908,6,Anualidad Vencida,0,0,0.0,Bajo
100202373_202511,100202373_202511_64084,LINEA CRÉDITO CUOTA FIJO,2024-12-20,10,BOGOTA,1722619,4,Anualidad Vencida,0,0,0.0,Bajo
100124166_202511,100124166_202511_62903,ESTUDIA YA-ROMBO 2.0,2024-12-20,10,BOGOTA,1722619,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100203439_202551,100203439_202551_64829,LINEA CRÉDITO CUOTA FIJO,2025-01-15,9,BOGOTA,3853333,6,Anualidad Vencida,0,0,0.0,Bajo
100201070_202541,100201070_202541_63435,LINEA CRÉDITO CUOTA FIJO,2025-01-05,10,BOGOTA,2171155,6,Anualidad Vencida,0,0,0.0,Bajo
100203363_202531,100203363_202531_64696,LINEA CRÉDITO CUOTA FIJO,2024-12-20,10,BOGOTA,1720119,6,Anualidad Vencida,0,0,0.0,Bajo
100145589_202504,100145589_202504_62836,ESTUDIA YA-ROMBO 2.0,2024-12-15,10,BOGOTA,2587187,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100202583_202551,100202583_202551_64319,LINEA CRÉDITO CUOTA FIJO,2025-01-15,9,CONVENIO ESTRATEGIA CREASUEÑOS SAS,3598333,4,Anualidad Vencida,0,0,0.0,Bajo
100197682_202551,100197682_202551_63661,LINEA CRÉDITO CUOTA FIJO,2025-01-05,10,CONVENIO ALMA MATTER,3598333,4,Anualidad Vencida,0,0,0.0,Bajo
100187714_202531,100187714_202531_64546,LINEA CRÉDITO CUOTA FIJO,2025-01-05,10,CONVENIO FUNDACIÓN YANAPAX,1816199,6,Anualidad Vencida,0,0,0.0,Bajo
100037966_202551,100037966_202551_64761,LINEA CRÉDITO CUOTA FIJO,2025-01-05,10,BOGOTA,3366279,6,Anualidad Vencida,0,0,0.0,Bajo
100203730_202531,100203730_202531_64964,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,BOGOTA,1753521,6,Anualidad Vencida,0,0,0.0,Bajo
100203117_202511,100203117_202511_65216,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,BOGOTA,1809451,4,Anualidad Vencida,0,0,0.0,Bajo
100135103_202551,100135103_202551_65400,LINEA CRÉDITO CUOTA FIJO,2025-01-05,10,CONVENIO SENA NACIONAL,3953248,4,Anualidad Vencida,0,0,0.0,Bajo
100178460_202551,100178460_202551_62786,ESTUDIA YA-ROMBO 2.0,2024-12-20,10,BOGOTA,3598333,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100198985_202541,100198985_202541_62381,ESTUDIA YA-ROMBO 2.0,2024-11-20,11,BOGOTA,3956648,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100183880_202511,100183880_202511_65228,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CONVENIO FUNDECRED,2392138,6,Anualidad Vencida,0,0,0.0,Bajo
100199436_202551,100199436_202551_64763,LINEA CRÉDITO CUOTA FIJO,2025-01-05,10,CONVENIO INNOVACIÓN EDUCATIVA ONLINE SAS,2875833,6,Anualidad Vencida,0,0,0.0,Bajo
100203929_202511,100203929_202511_65158,LINEA CRÉDITO CUOTA FIJO,2025-01-15,9,BOGOTA,1809451,6,Anualidad Vencida,0,0,0.0,Bajo
100166723_202531,100166723_202531_63755,LINEA CRÉDITO CUOTA FIJO,2024-12-20,10,CONVENIO SENA NACIONAL,1852534,6,Anualidad Vencida,0,0,0.0,Bajo
100185103_202510,100185103_202510_64296,LINEA CRÉDITO CUOTA FIJO,2024-12-20,10,BOGOTA,2882061,6,Anualidad Vencida,0,0,0.0,Bajo
100183052_202510,100183052_202510_63617,LINEA CRÉDITO CUOTA FIJO,2025-01-05,10,BOGOTA,3385120,4,Anualidad Vencida,0,0,0.0,Bajo
100026489_202531,100026489_202531_64637,LINEA CRÉDITO CUOTA FIJO,2024-12-20,10,BOGOTA,1954932,6,Anualidad Vencida,0,0,0.0,Bajo
100190008_202511,100190008_202511_63879,LINEA CRÉDITO CUOTA FIJO,2024-12-20,10,BOGOTA,2033317,4,Anualidad Vencida,0,0,0.0,Bajo
100136854_202531,100136854_202531_64592,LINEA CRÉDITO CUOTA FIJO,2025-01-05,10,CONVENIO SENA BOGOTA,2907607,6,Anualidad Vencida,0,0,0.0,Bajo
100197348_202531,100197348_202531_64521,LINEA CRÉDITO CUOTA FIJO,2025-01-05,10,BOGOTA,1523500,6,Anualidad Vencida,0,0,0.0,Bajo
100176232_202531,100176232_202531_67873,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO INNOVACIÓN EDUCATIVA ONLINE SAS,2095227,6,Anualidad Vencida,0,0,0.0,Bajo
100203310_202531,100203310_202531_68170,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,CONVENIO INNOVACIÓN EDUCATIVA ONLINE SAS,1239571,4,Anualidad Vencida,0,0,0.0,Bajo
100184934_202510,100184934_202510_65683,LINEA CRÉDITO CUOTA FIJO,2025-01-05,10,CONVENIO SENA BOGOTA,2682974,6,Anualidad Vencida,0,0,0.0,Bajo
100154084_202511,100154084_202511_67713,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CONVENIO SENA NACIONAL,2215168,6,Anualidad Vencida,0,0,0.0,Bajo
100208787_202541,100208787_202541_69791,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,3793632,6,Anualidad Vencida,0,0,0.0,Bajo
100191000_202541,100191000_202541_67062,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,1985931,4,Anualidad Vencida,0,0,0.0,Bajo
100193759_202531,100193759_202531_67650,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,BOGOTA,1453406,12,Anualidad Vencida,1,5,0.14,Bajo
100149343_202511,100149343_202511_69742,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,2492064,4,Anualidad Vencida,0,0,0.0,Bajo
100137082_202510,100137082_202510_68380,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,CONVENIO SENA BOGOTA,2947556,4,Anualidad Vencida,0,0,0.0,Bajo
100187698_202531,100187698_202531_68083,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO SENA NACIONAL,1778033,6,Anualidad Vencida,0,0,0.0,Bajo
100195860_202551,100195860_202551_69477,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO FUNDACIÓN YANAPAX,3872730,4,Anualidad Vencida,0,0,0.0,Bajo
100153045_202531,100153045_202531_70339,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,BOGOTA,2437545,6,Anualidad Vencida,0,0,0.0,Bajo
100206777_202531,100206777_202531_68166,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,BOGOTA,1720119,4,Anualidad Vencida,0,0,0.0,Bajo
100090949_202541,100090949_202541_67309,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,3709375,6,Anualidad Vencida,0,0,0.0,Bajo
100204484_202531,100204484_202531_66540,LINEA CRÉDITO CUOTA FIJO,2025-01-15,9,CONVENIO SENA NACIONAL,2055203,6,Anualidad Vencida,0,0,0.0,Bajo
100209404_202511,100209404_202511_70487,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,BOGOTA,1892807,4,Anualidad Vencida,0,0,0.0,Bajo
100181103_202504,100181103_202504_71210,LINEA CRÉDITO CUOTA FIJO,2025-03-05,8,BOGOTA,2289849,6,Anualidad Vencida,0,0,0.0,Bajo
100192849_202531,100192849_202531_67511,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CONVENIO INESUP,1673794,6,Anualidad Vencida,0,0,0.0,Bajo
100112699_202531,100112699_202531_65451,LINEA CRÉDITO CUOTA FIJO,2025-01-05,10,BOGOTA,2753945,12,Anualidad Vencida,0,3,0.0,Bajo
100207105_202531,100207105_202531_69310,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO CORPORACION DE ESTUDIOS SUPERIORES DE SALUD LAS AMERICAS - CESA,1402500,4,Anualidad Vencida,4,0,1.0,Alto
100206957_202531,100206957_202531_68471,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,BOGOTA,1785187,6,Anualidad Vencida,0,0,0.0,Bajo
100204733_202531,100204733_202531_65947,LINEA CRÉDITO CUOTA FIJO,2025-01-15,9,CONVENIO SENA NACIONAL,1796825,6,Anualidad Vencida,0,0,0.0,Bajo
100206095_202511,100206095_202511_70467,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,BOGOTA,1846641,4,Anualidad Vencida,2,0,0.5,Alto
100208888_202551,100208888_202551_70707,LINEA CRÉDITO CUOTA FIJO,2025-03-05,8,CONVENIO FUNDECRED,3853333,6,Anualidad Vencida,0,0,0.0,Bajo
100208205_202531,100208205_202531_70168,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,BOGOTA,2056898,4,Anualidad Vencida,0,0,0.0,Bajo
100066256_202510,100066256_202510_69148,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,BOGOTA,1617337,6,Anualidad Vencida,0,0,0.0,Bajo
100208116_202531,100208116_202531_70200,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,BOGOTA,1722037,6,Anualidad Vencida,0,0,0.0,Bajo
100120579_202531,100120579_202531_67093,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,2748475,4,Anualidad Vencida,0,0,0.0,Bajo
100190021_202541,100190021_202541_66209,LINEA CRÉDITO CUOTA FIJO,2025-01-15,9,BOGOTA,2127783,4,Anualidad Vencida,0,0,0.0,Bajo
100205937_202511,100205937_202511_67999,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,CONVENIO CIES,1846641,6,Anualidad Vencida,0,0,0.0,Bajo
100207638_202551,100207638_202551_69830,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO EDUCITY - DAVID MANUEL POSADA ORTIZ,3853333,4,Anualidad Vencida,0,0,0.0,Bajo
100208401_202510,100208401_202510_69521,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,CEI KENEDY,2278765,4,Anualidad Vencida,0,0,0.0,Bajo
100164939_202511,100164939_202511_67909,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,CONVENIO SENA NACIONAL,2215168,4,Anualidad Vencida,0,0,0.0,Bajo
100111691_202510,100111691_202510_67960,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,BOGOTA,2556120,6,Anualidad Vencida,0,0,0.0,Bajo
100186701_202531,100186701_202531_69230,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,1807159,6,Anualidad Vencida,0,0,0.0,Bajo
100209262_202531,100209262_202531_70302,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,CONVENIO SENA NACIONAL,1796825,6,Anualidad Vencida,0,0,0.0,Bajo
100204479_202551,100204479_202551_67370,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO FUNDACIÓN YANAPAX,3853333,12,Anualidad Vencida,0,0,0.0,Bajo
100093644_202511,100093644_202511_69070,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,CONVENIO CORPORACION CAPACITACION INTERACTIVA,1286629,4,Anualidad Vencida,0,0,0.0,Bajo
100177462_202531,100177462_202531_69693,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,CONVENIO CORBAC,1805577,6,Anualidad Vencida,1,0,0.17,Bajo
100207321_202541,100207321_202541_68407,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,2290178,4,Anualidad Vencida,0,0,0.0,Bajo
100175244_202551,100175244_202551_69750,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,3598333,6,Anualidad Vencida,0,0,0.0,Bajo
100197841_202551,100197841_202551_69756,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO PROMEX CONSULTORES,3883244,6,Anualidad Vencida,0,0,0.0,Bajo
100186590_202531,100186590_202531_65101,LINEA CRÉDITO CUOTA FIJO,2025-01-05,10,BOGOTA,1899954,6,Anualidad Vencida,0,0,0.0,Bajo
100207937_202551,100207937_202551_69722,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO EDUCATECH SAS,3853333,6,Anualidad Vencida,0,0,0.0,Bajo
100135203_202504,100135203_202504_69287,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,2289849,6,Anualidad Vencida,0,0,0.0,Bajo
100163063_202531,100163063_202531_66181,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CONVENIO SENA BOGOTA,1744505,6,Anualidad Vencida,0,0,0.0,Bajo
100142830_202511,100142830_202511_65594,LINEA CRÉDITO CUOTA FIJO,2025-01-05,10,CONVENIO SENA NACIONAL,2353616,6,Anualidad Vencida,0,0,0.0,Bajo
100194523_202551,100194523_202551_67685,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,4052719,4,Anualidad Vencida,0,0,0.0,Bajo
100208560_202531,100208560_202531_69428,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,BOGOTA,1720119,6,Anualidad Vencida,0,0,0.0,Bajo
100175259_202551,100175259_202551_70272,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,4291114,4,Anualidad Vencida,0,0,0.0,Bajo
100180640_202511,100180640_202511_65560,LINEA CRÉDITO CUOTA FIJO,2025-01-05,10,BOGOTA,2518040,4,Anualidad Vencida,0,0,0.0,Bajo
100205346_202541,100205346_202541_68110,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO FUNDECRED,2290178,6,Anualidad Vencida,0,0,0.0,Bajo
100147809_202511,100147809_202511_66916,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CONVENIO SENA BOGOTA,2768960,6,Anualidad Vencida,0,0,0.0,Bajo
100207081_202531,100207081_202531_68275,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,CONVENIO SENA BOGOTA,1758595,6,Anualidad Vencida,0,0,0.0,Bajo
100191152_202510,100191152_202510_67747,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,BOGOTA,1788910,6,Anualidad Vencida,0,0,0.0,Bajo
100198984_202551,100198984_202551_69419,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,3598333,6,Anualidad Vencida,0,0,0.0,Bajo
100207518_202531,100207518_202531_69483,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,BOGOTA,1986995,6,Anualidad Vencida,0,0,0.0,Bajo
100168864_202510,100168864_202510_68703,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,3563285,6,Anualidad Vencida,0,0,0.0,Bajo
100175585_202510,100175585_202510_67288,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,BOGOTA,5923055,4,Anualidad Vencida,0,0,0.0,Bajo
100163249_202531,100163249_202531_65242,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CONVENIO EDUCITY - DAVID MANUEL POSADA ORTIZ,2094473,6,Anualidad Vencida,0,0,0.0,Bajo
100146810_202531,100146810_202531_65620,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CONVENIO EDUCITY - DAVID MANUEL POSADA ORTIZ,2179099,6,Anualidad Vencida,0,0,0.0,Bajo
100149242_202511,100149242_202511_68296,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,2051793,12,Anualidad Vencida,6,4,0.75,Alto
100142517_202531,100142517_202531_66942,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CONVENIO SENA NACIONAL,2681682,4,Anualidad Vencida,0,0,0.0,Bajo
100168235_202511,100168235_202511_69280,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,2492064,12,Anualidad Vencida,3,4,0.38,Alto
100066530_202510,100066530_202510_67785,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO SENA BOGOTA,3584592,6,Anualidad Vencida,0,0,0.0,Bajo
100206536_202551,100206536_202551_69714,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO EDUCATECH SAS,3853333,6,Anualidad Vencida,0,0,0.0,Bajo
100144633_202531,100144633_202531_66921,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO CORP SOCIAL INTERNACIONAL AMOR SIN LIMITES,2464086,6,Anualidad Vencida,0,0,0.0,Bajo
100191619_202511,100191619_202511_68179,LINEA CRÉDITO CUOTA FIJO,2025-02-15,8,BOGOTA,2140334,4,Anualidad Vencida,0,0,0.0,Bajo
100178412_202531,100178412_202531_67782,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CONVENIO SENA BOGOTA,2234208,12,Anualidad Vencida,0,4,0.0,Bajo
100052054_202551,100052054_202551_65188,LINEA CRÉDITO CUOTA FIJO,2025-01-15,9,BOGOTA,3606727,6,Anualidad Vencida,0,0,0.0,Bajo
100206000_202531,100206000_202531_68451,LINEA CRÉDITO CUOTA FIJO,2025-02-20,8,BOGOTA,1616523,6,Anualidad Vencida,0,0,0.0,Bajo
100185899_202510,100185899_202510_70195,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,BOGOTA,2028992,6,Anualidad Vencida,0,0,0.0,Bajo
100175659_202510,100175659_202510_67690,LINEA CRÉDITO CUOTA FIJO,2025-01-20,9,CONVENIO SENA NACIONAL,1772964,6,Anualidad Vencida,0,0,0.0,Bajo
100207237_202531,100207237_202531_68618,LINEA CRÉDITO CUOTA FIJO,2025-02-05,9,CONVENIO EDUCATECH SAS,1785680,4,Anualidad Vencida,0,0,0.0,Bajo
